"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight"
"279863","2343759","6","","9999","1 pretzel stick","64316","25.0"
"279860","2343759","3","","9999","1 medium/regular","64591","147.0"
"279865","2343759","8","","9999","Quantity not specified","90000","147.0"
"279858","2343759","1","","9999","1 bite size/nugget","64590","14.0"
"279861","2343759","4","","9999","1 large","60919","175.0"
"279862","2343759","5","","9999","1 pretzel, NS as to size","64577","147.0"
"279864","2343759","7","","9999","1 cup, nuggets","64592","168.0"
"279859","2343759","2","","9999","1 small","62015","74.0"
"279871","2343760","6","","9999","Quantity not specified","90000","71.0"
"279867","2343760","2","","9999","1 pretzel, NS as to size","64577","71.0"
"279868","2343760","3","","9999","1 bite size/nugget","64590","14.0"
"279870","2343760","5","","9999","1 cup, nuggets","64592","147.0"
"279866","2343760","1","","9999","1 medium/regular","64591","71.0"
"279869","2343760","4","","9999","1 pretzel stick","64316","21.0"
"279877","2343761","6","","9999","Quantity not specified","90000","71.0"
"279872","2343761","1","","9999","1 medium/regular","64591","71.0"
"279875","2343761","4","","9999","1 pretzel stick","64316","21.0"
"279876","2343761","5","","9999","1 cup, nuggets","64592","147.0"
"279874","2343761","3","","9999","1 bite size/nugget","64590","14.0"
"279873","2343761","2","","9999","1 pretzel, NS as to size","64577","71.0"
"279883","2343762","6","","9999","Quantity not specified","90000","71.0"
"279882","2343762","5","","9999","1 cup, nuggets","64592","147.0"
"279880","2343762","3","","9999","1 bite size/nugget","64590","14.0"
"279881","2343762","4","","9999","1 pretzel stick","64316","21.0"
"279879","2343762","2","","9999","1 pretzel, NS as to size","64577","71.0"
"279878","2343762","1","","9999","1 medium/regular","64591","71.0"
"279886","2343763","3","","9999","1 bite size/nugget","64590","14.0"
"279889","2343763","6","","9999","Quantity not specified","90000","71.0"
"279887","2343763","4","","9999","1 pretzel stick","64316","25.0"
"279884","2343763","1","","9999","1 medium/regular","64591","71.0"
"279885","2343763","2","","9999","1 pretzel, NS as to size","64577","71.0"
"279888","2343763","5","","9999","1 cup, nuggets","64592","147.0"
"279891","2343764","2","","9999","1 pretzel, NS as to size","64577","71.0"
"279895","2343764","6","","9999","Quantity not specified","90000","71.0"
"279890","2343764","1","","9999","1 medium/regular","64591","71.0"
"279894","2343764","5","","9999","1 cup, nuggets","64592","147.0"
"279892","2343764","3","","9999","1 bite size/nugget","64590","14.0"
"279893","2343764","4","","9999","1 pretzel stick","64316","21.0"
"279901","2343765","6","","9999","Quantity not specified","90000","71.0"
"279896","2343765","1","","9999","1 medium/regular","64591","71.0"
"279898","2343765","3","","9999","1 bite size/nugget","64590","14.0"
"279897","2343765","2","","9999","1 pretzel, NS as to size","64577","71.0"
"279900","2343765","5","","9999","1 cup, nuggets","64592","147.0"
"279899","2343765","4","","9999","1 pretzel stick","64316","25.0"
"279905","2343766","4","","9999","1 pretzel stick","64316","25.0"
"279902","2343766","1","","9999","1 medium/regular","64591","71.0"
"279903","2343766","2","","9999","1 pretzel, NS as to size","64577","71.0"
"279907","2343766","6","","9999","Quantity not specified","90000","71.0"
"279904","2343766","3","","9999","1 bite size/nugget","64590","14.0"
"279906","2343766","5","","9999","1 cup, nuggets","64592","147.0"
"279908","2343767","1","","9999","1 medium/regular","64591","99.0"
"279911","2343767","4","","9999","1 pretzel stick","64316","25.0"
"279909","2343767","2","","9999","1 pretzel, NS as to size","64577","99.0"
"279913","2343767","6","","9999","Quantity not specified","90000","99.0"
"279910","2343767","3","","9999","1 bite size/nugget","64590","14.0"
"279912","2343767","5","","9999","1 cup, nuggets","64592","147.0"
"279918","2343768","5","","9999","1 cup, nuggets","64592","147.0"
"279919","2343768","6","","9999","Quantity not specified","90000","71.0"
"279916","2343768","3","","9999","1 bite size/nugget","64590","14.0"
"279914","2343768","1","","9999","1 medium/regular","64591","71.0"
"279917","2343768","4","","9999","1 pretzel stick","64316","21.0"
"279915","2343768","2","","9999","1 pretzel, NS as to size","64577","71.0"
"279920","2343769","1","","9999","1 small","62015","62.0"
"279924","2343769","5","","9999","1 pretzel stick","64316","21.0"
"279926","2343769","7","","9999","1 cup, nuggets","64592","147.0"
"279923","2343769","4","","9999","1 bite size/nugget","64590","14.0"
"279927","2343769","8","","9999","Quantity not specified","90000","120.0"
"279921","2343769","2","","9999","1 medium/regular","64591","120.0"
"279922","2343769","3","","9999","1 large","60919","143.0"
"279925","2343769","6","","9999","1 pretzel, NS as to size","64577","120.0"
"279929","2343770","2","","9999","1 pretzel, NS as to size","64577","95.0"
"279933","2343770","6","","9999","Quantity not specified","90000","95.0"
"279930","2343770","3","","9999","1 bite size/nugget","64590","14.0"
"279928","2343770","1","","9999","1 medium/regular","64591","95.0"
"279932","2343770","5","","9999","1 cup, nuggets","64592","147.0"
"279931","2343770","4","","9999","1 pretzel stick","64316","21.0"
"279938","2343771","5","","9999","1 cup, nuggets","64592","147.0"
"279936","2343771","3","","9999","1 bite size/nugget","64590","14.0"
"279937","2343771","4","","9999","1 pretzel stick","64316","21.0"
"279939","2343771","6","","9999","Quantity not specified","90000","95.0"
"279934","2343771","1","","9999","1 medium/regular","64591","95.0"
"279935","2343771","2","","9999","1 pretzel, NS as to size","64577","95.0"
"279945","2343772","6","","9999","Quantity not specified","90000","95.0"
"279943","2343772","4","","9999","1 pretzel stick","64316","21.0"
"279942","2343772","3","","9999","1 bite size/nugget","64590","14.0"
"279941","2343772","2","","9999","1 pretzel, NS as to size","64577","95.0"
"279944","2343772","5","","9999","1 cup, nuggets","64592","147.0"
"279940","2343772","1","","9999","1 medium/regular","64591","95.0"
"279949","2343773","4","","9999","1 large single serving bag","64541","85.0"
"279952","2343773","7","","9999","Quantity not specified","90000","30.0"
"279951","2343773","6","","9999","1 cup","10205","30.0"
"279947","2343773","2","","9999","1 small single serving bag","64578","28.0"
"279948","2343773","3","","9999","1 medium single serving bag","64579","57.0"
"279946","2343773","1","","9999","1 chip","60570","2.0"
"279950","2343773","5","","9999","1 100 calorie package","64138","20.0"
"279955","2343774","3","","9999","1 medium single serving bag","64579","57.0"
"279953","2343774","1","","9999","1 cup","10205","60.0"
"279956","2343774","4","","9999","1 large single serving bag","64541","85.0"
"279954","2343774","2","","9999","1 small single serving bag","64578","28.0"
"279957","2343774","5","","9999","1 100 calorie package","64138","20.0"
"279958","2343774","6","","9999","Quantity not specified","90000","60.0"
"279962","2343775","4","","9999","1 large single serving bag","64541","85.0"
"279964","2343775","7","","9999","Quantity not specified","90000","18.0"
"279960","2343775","2","","9999","1 miniature/bite size","64233","2.0"
"279963","2343775","5","","9999","1 cup, pieces","10129","60.0"
"279959","2343775","1","","9999","1 bagel chip","60336","5.0"
"279961","2343775","3","","9999","1 small or medium single serving bag","64648","45.0"
"279965","2343776","1","","9999","1 cracker chip","64653","3.0"
"279966","2343776","2","","9999","1 cup, NFS","10010","30.0"
"279967","2343776","3","","9999","Quantity not specified","90000","18.0"
"279969","2343777","2","","9999","1 silver dollar pancake","64291","20.0"
"279970","2343777","3","","9999","1 small pancake","64607","20.0"
"279968","2343777","1","","9999","1 miniature/bite size pancake","64595","10.0"
"279974","2343777","7","","9999","1 surface inch","52000","1.9"
"279973","2343777","6","","9999","1 extra large pancake","64597","150.0"
"279972","2343777","5","","9999","1 large pancake","64609","90.0"
"279971","2343777","4","","9999","1 medium pancake","64608","50.0"
"279975","2343777","8","","9999","Quantity not specified","90000","100.0"
"279976","2343778","1","","9999","1 miniature/bite size pancake","64595","10.0"
"279979","2343778","4","","9999","Quantity not specified","90000","80.0"
"279978","2343778","3","","9999","1 pouch","61781","80.0"
"279977","2343778","2","","9999","1 pancake","61602","40.0"
"279980","2343779","1","","9999","1 miniature/bite size pancake","64595","10.0"
"279981","2343779","2","","9999","1 pancake","61602","40.0"
"279983","2343779","4","","9999","Quantity not specified","90000","80.0"
"279982","2343779","3","","9999","1 pouch","61781","80.0"
"279987","2343780","4","","9999","Quantity not specified","90000","80.0"
"279984","2343780","1","","9999","1 miniature/bite size pancake","64595","10.0"
"279985","2343780","2","","9999","1 frozen pancake, NFS","64596","40.0"
"279986","2343780","3","","9999","1 pouch","61781","80.0"
"279989","2343781","2","","9999","1 pancake","61602","40.0"
"279991","2343781","4","","9999","Quantity not specified","90000","80.0"
"279990","2343781","3","","9999","1 pouch","61781","80.0"
"279988","2343781","1","","9999","1 miniature/bite size pancake","64595","10.0"
"279994","2343782","3","","9999","1 small pancake","64607","20.0"
"279996","2343782","5","","9999","1 large pancake","64609","90.0"
"279995","2343782","4","","9999","1 medium pancake","64608","50.0"
"279993","2343782","2","","9999","1 silver dollar pancake","64291","20.0"
"279998","2343782","7","","9999","1 surface inch","52000","1.9"
"279997","2343782","6","","9999","1 extra large pancake","64597","150.0"
"279999","2343782","8","","9999","Quantity not specified","90000","100.0"
"279992","2343782","1","","9999","1 miniature/bite size pancake","64595","10.0"
"280005","2343783","6","","9999","1 extra large pancake","64597","150.0"
"280007","2343783","8","","9999","Quantity not specified","90000","100.0"
"280003","2343783","4","","9999","1 medium pancake","64608","50.0"
"280004","2343783","5","","9999","1 large pancake","64609","90.0"
"280002","2343783","3","","9999","1 small pancake","64607","20.0"
"280001","2343783","2","","9999","1 silver dollar pancake","64291","20.0"
"280000","2343783","1","","9999","1 miniature/bite size pancake","64595","10.0"
"280006","2343783","7","","9999","1 surface inch","52000","1.9"
"280013","2343784","6","","9999","1 extra large pancake","64597","150.0"
"280008","2343784","1","","9999","1 miniature/bite size pancake","64595","10.0"
"280015","2343784","8","","9999","Quantity not specified","90000","100.0"
"280010","2343784","3","","9999","1 small pancake","64607","20.0"
"280011","2343784","4","","9999","1 medium pancake","64608","50.0"
"280014","2343784","7","","9999","1 surface inch","52000","1.9"
"280009","2343784","2","","9999","1 silver dollar pancake","64291","20.0"
"280012","2343784","5","","9999","1 large pancake","64609","90.0"
"280021","2343785","6","","9999","1 extra large pancake","64597","150.0"
"280019","2343785","4","","9999","1 medium pancake","64608","50.0"
"280023","2343785","8","","9999","Quantity not specified","90000","100.0"
"280018","2343785","3","","9999","1 small pancake","64607","20.0"
"280016","2343785","1","","9999","1 miniature/bite size pancake","64595","10.0"
"280022","2343785","7","","9999","1 surface inch","52000","1.9"
"280017","2343785","2","","9999","1 silver dollar pancake","64291","20.0"
"280020","2343785","5","","9999","1 large pancake","64609","90.0"
"280025","2343786","2","","9999","1 pancake, any size","64598","40.0"
"280024","2343786","1","","9999","1 miniature/bite size pancake","64595","10.0"
"280026","2343786","3","","9999","1 surface inch","52000","1.9"
"280027","2343786","4","","9999","Quantity not specified","90000","80.0"
"280029","2343787","2","","9999","1 silver dollar pancake","64291","20.0"
"280033","2343787","6","","9999","1 extra large pancake","64597","150.0"
"280032","2343787","5","","9999","1 large pancake","64609","90.0"
"280030","2343787","3","","9999","1 small pancake","64607","20.0"
"280028","2343787","1","","9999","1 miniature/bite size pancake","64595","10.0"
"280031","2343787","4","","9999","1 medium pancake","64608","50.0"
"280035","2343787","8","","9999","Quantity not specified","90000","100.0"
"280034","2343787","7","","9999","1 surface inch","52000","1.9"
"280040","2343788","5","","9999","1 large pancake","64609","90.0"
"280036","2343788","1","","9999","1 miniature/bite size pancake","64595","10.0"
"280037","2343788","2","","9999","1 silver dollar pancake","64291","20.0"
"280041","2343788","6","","9999","1 extra large pancake","64597","150.0"
"280042","2343788","7","","9999","1 surface inch","52000","1.9"
"280038","2343788","3","","9999","1 small pancake","64607","20.0"
"280043","2343788","8","","9999","Quantity not specified","90000","100.0"
"280039","2343788","4","","9999","1 medium pancake","64608","50.0"
"280044","2343789","1","","9999","1 miniature/bite size pancake","64595","10.0"
"280046","2343789","3","","9999","1 small pancake","64607","20.0"
"280049","2343789","6","","9999","1 extra large pancake","64597","150.0"
"280051","2343789","8","","9999","Quantity not specified","90000","100.0"
"280048","2343789","5","","9999","1 large pancake","64609","90.0"
"280047","2343789","4","","9999","1 medium pancake","64608","50.0"
"280045","2343789","2","","9999","1 silver dollar pancake","64291","20.0"
