"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"2645555","2342942","","999","WWEIA Category description","Processed soy products"
"2655973","2342942","5","1001","","vegetarian"
"2664667","2342942","","1002","","Moisture change: 0%"
"2655969","2342942","1","1001","","Prosage"
"2655972","2342942","4","1001","","meat substitute"
"2655970","2342942","2","1001","","Morningstar"
"2645554","2342942","","999","WWEIA Category number","2806"
"2655971","2342942","3","1001","","Green Giant"
"2655974","2342943","1","1001","","meat substitute"
"2645556","2342943","","999","WWEIA Category number","2806"
"2645557","2342943","","999","WWEIA Category description","Processed soy products"
"2655975","2342943","2","1001","","vegetarian"
"2664668","2342943","","1002","","Moisture change: 0%"
"2645559","2342944","","999","WWEIA Category description","Processed soy products"
"2664669","2342944","","1002","","Moisture change: 0%"
"2655978","2342944","3","1001","","vegetarian"
"2655976","2342944","1","1001","","Loma Linda brand"
"2655977","2342944","2","1001","","meat substitiute"
"2645558","2342944","","999","WWEIA Category number","2806"
"2645560","2342945","","999","WWEIA Category number","2806"
"2645561","2342945","","999","WWEIA Category description","Processed soy products"
"2664670","2342945","","1002","","Moisture change: 0%"
"2655979","2342945","3","1001","","tofu dog"
"2655984","2342946","5","1001","","meat substitute"
"2664671","2342946","","1002","","Moisture change: 0%"
"2655981","2342946","2","1001","","Wham"
"2655980","2342946","1","1001","","vegetarian ham"
"2645563","2342946","","999","WWEIA Category description","Processed soy products"
"2655982","2342946","3","1001","","Loma Linda"
"2645562","2342946","","999","WWEIA Category number","2806"
"2655983","2342946","4","1001","","Worthington"
"2655985","2342947","1","1001","","meat substitute"
"2655986","2342947","2","1001","","vegetarian"
"2645565","2342947","","999","WWEIA Category description","Processed soy products"
"2645564","2342947","","999","WWEIA Category number","2806"
"2664672","2342947","","1002","","Moisture change: 0%"
"2645566","2342948","","999","WWEIA Category number","2806"
"2655988","2342948","10","1001","","soy or bean burger"
"2645567","2342948","","999","WWEIA Category description","Processed soy products"
"2655987","2342948","9","1001","","vegetarian"
"2664673","2342948","","1002","","Moisture change: 0%"
"2655991","2342949","3","1001","","vegetarian"
"2645569","2342949","","999","WWEIA Category description","Bean, pea, legume dishes"
"2655989","2342949","1","1001","","La Loma Swiss Steak"
"2655990","2342949","2","1001","","meat substitute"
"2645568","2342949","","999","WWEIA Category number","3102"
"2664674","2342949","","1002","","Moisture change: -13%"
"2655992","2342950","1","1001","","vegetarian"
"2664675","2342950","","1002","","Moisture change: 0%"
"2645571","2342950","","999","WWEIA Category description","Processed soy products"
"2645570","2342950","","999","WWEIA Category number","2806"
"2645573","2342951","","999","WWEIA Category description","Bean, pea, legume dishes"
"2664676","2342951","","1002","","Moisture change: 0%"
"2645572","2342951","","999","WWEIA Category number","3102"
"2664677","2342952","","1002","","Moisture change: 0%"
"2645574","2342952","","999","WWEIA Category number","3102"
"2645575","2342952","","999","WWEIA Category description","Bean, pea, legume dishes"
"2645577","2342953","","999","WWEIA Category description","Stir-fry and soy-based sauce mixtures"
"2664678","2342953","","1002","","Moisture change: -5%"
"2645576","2342953","","999","WWEIA Category number","3404"
"2664679","2342954","","1002","","Moisture change: -5%"
"2645579","2342954","","999","WWEIA Category description","Stir-fry and soy-based sauce mixtures"
"2645578","2342954","","999","WWEIA Category number","3404"
"2655994","2342955","2","1001","","meatless"
"2645580","2342955","","999","WWEIA Category number","2806"
"2655993","2342955","1","1001","","meat substitute"
"2645581","2342955","","999","WWEIA Category description","Processed soy products"
"2664680","2342955","","1002","","Moisture change: 0%"
"2645582","2342956","","999","WWEIA Category number","3104"
"2664681","2342956","","1002","","Moisture change: 0%"
"2645583","2342956","","999","WWEIA Category description","Vegetable dishes"
"2655995","2342956","1","1001","","meatless"
"2655996","2342957","1","1001","","prepared from Worthington Foods Natural Touch Stroganoff Mix"
"2664682","2342957","","1002","","Moisture change: -8.2%"
"2645584","2342957","","999","WWEIA Category number","3102"
"2645585","2342957","","999","WWEIA Category description","Bean, pea, legume dishes"
"2664683","2342958","","1002","","Moisture change: 0%"
"2645586","2342958","","999","WWEIA Category number","3744"
"2655999","2342958","3","1001","","on bread or roll"
"2655997","2342958","1","1001","","vegetarian"
"2645587","2342958","","999","WWEIA Category description","Vegetable sandwiches/burgers"
"2655998","2342958","2","1001","","soy or bean burger"
"2664684","2342959","","1002","","Moisture change: 0%"
"2656001","2342959","3","1001","","soy or bean burger"
"2656002","2342959","4","1001","","on bread or roll"
"2656000","2342959","2","1001","","vegetarian"
"2645588","2342959","","999","WWEIA Category number","3744"
"2645589","2342959","","999","WWEIA Category description","Vegetable sandwiches/burgers"
"2645590","2342960","","999","WWEIA Category number","3744"
"2645591","2342960","","999","WWEIA Category description","Vegetable sandwiches/burgers"
"2664685","2342960","","1002","","Moisture change: 0%"
"2645592","2342961","","999","WWEIA Category number","2804"
"2645593","2342961","","999","WWEIA Category description","Nuts and seeds"
"2664686","2342961","","1002","","Moisture change: 0%"
"2645594","2342962","","999","WWEIA Category number","2804"
"2645595","2342962","","999","WWEIA Category description","Nuts and seeds"
"2664687","2342962","","1002","","Moisture change: 0%"
"2645596","2342963","","999","WWEIA Category number","2804"
"2645597","2342963","","999","WWEIA Category description","Nuts and seeds"
"2664688","2342963","","1002","","Moisture change: 0%"
"2656003","2342963","1","1001","","raw"
"2656007","2342964","4","1001","","not coated"
"2656008","2342964","5","1001","","sea salt"
"2656004","2342964","1","1001","","NS as to salt"
"2645598","2342964","","999","WWEIA Category number","2804"
"2656005","2342964","2","1001","","plain"
"2645599","2342964","","999","WWEIA Category description","Nuts and seeds"
"2664689","2342964","","1002","","Moisture change: 0%"
"2656006","2342964","3","1001","","roasted"
"2656011","2342965","3","1001","","not coated"
"2645601","2342965","","999","WWEIA Category description","Nuts and seeds"
"2664690","2342965","","1002","","Moisture change: 0%"
"2645600","2342965","","999","WWEIA Category number","2804"
"2656010","2342965","2","1001","","roasted"
"2656009","2342965","1","1001","","plain"
"2656013","2342966","2","1001","","roasted"
"2656012","2342966","1","1001","","plain"
"2656014","2342966","3","1001","","not coated"
"2645603","2342966","","999","WWEIA Category description","Nuts and seeds"
"2664691","2342966","","1002","","Moisture change: 0%"
"2645602","2342966","","999","WWEIA Category number","2804"
"2664692","2342967","","1002","","Moisture change: 0%"
"2645604","2342967","","999","WWEIA Category number","2804"
"2656015","2342967","1","1001","","all flavors other than honey roasted"
"2645605","2342967","","999","WWEIA Category description","Nuts and seeds"
"2656016","2342968","1","1001","","candy or sugar coated"
"2656017","2342968","2","1001","","Jordan almonds"
"2645607","2342968","","999","WWEIA Category description","Nuts and seeds"
"2645606","2342968","","999","WWEIA Category number","2804"
"2664693","2342968","","1002","","Moisture change: 0%"
"2645609","2342969","","999","WWEIA Category description","Nuts and seeds"
"2664694","2342969","","1002","","Moisture change: 0%"
"2645608","2342969","","999","WWEIA Category number","2804"
"2664695","2342970","","1002","","Moisture change: 0%"
"2645610","2342970","","999","WWEIA Category number","2804"
"2645611","2342970","","999","WWEIA Category description","Nuts and seeds"
"2656018","2342971","1","1001","","raw"
"2645612","2342971","","999","WWEIA Category number","2804"
"2664696","2342971","","1002","","Moisture change: 0%"
"2645613","2342971","","999","WWEIA Category description","Nuts and seeds"
"2645614","2342972","","999","WWEIA Category number","2804"
"2656020","2342972","3","1001","","plain"
"2656019","2342972","2","1001","","NS as to salt"
"2656022","2342972","5","1001","","not coated"
"2664697","2342972","","1002","","Moisture change: 0%"
"2656023","2342972","6","1001","","sea salt"
"2645615","2342972","","999","WWEIA Category description","Nuts and seeds"
"2656021","2342972","4","1001","","roasted"
"2656024","2342973","1","1001","","plain"
"2664698","2342973","","1002","","Moisture change: 0%"
"2645616","2342973","","999","WWEIA Category number","2804"
"2656026","2342973","3","1001","","not coated"
"2645617","2342973","","999","WWEIA Category description","Nuts and seeds"
"2656025","2342973","2","1001","","roasted"
"2656029","2342974","3","1001","","not coated"
"2656027","2342974","1","1001","","plain"
"2645618","2342974","","999","WWEIA Category number","2804"
"2656028","2342974","2","1001","","roasted"
"2664699","2342974","","1002","","Moisture change: 0%"
"2645619","2342974","","999","WWEIA Category description","Nuts and seeds"
"2664700","2342975","","1002","","Moisture change: 0%"
"2645620","2342975","","999","WWEIA Category number","2804"
"2645621","2342975","","999","WWEIA Category description","Nuts and seeds"
"2656030","2342976","1","1001","","roasted"
"2645622","2342976","","999","WWEIA Category number","2804"
"2645623","2342976","","999","WWEIA Category description","Nuts and seeds"
"2664701","2342976","","1002","","Moisture change: 0%"
"2645625","2342977","","999","WWEIA Category description","Nuts and seeds"
"2645624","2342977","","999","WWEIA Category number","2804"
"2664702","2342977","","1002","","Moisture change: 0%"
"2645627","2342978","","999","WWEIA Category description","Nuts and seeds"
"2645626","2342978","","999","WWEIA Category number","2804"
"2664703","2342978","","1002","","Moisture change: 0%"
"2656031","2342978","1","1001","","flaked or shredded"
"2664704","2342979","","1002","","Moisture change: 0%"
"2645628","2342979","","999","WWEIA Category number","2804"
"2656032","2342979","1","1001","","filberts"
"2645629","2342979","","999","WWEIA Category description","Nuts and seeds"
"2656034","2342980","4","1001","","NFS"
"2656033","2342980","3","1001","","all"
"2664705","2342980","","1002","","Moisture change: 0%"
"2645631","2342980","","999","WWEIA Category description","Nuts and seeds"
"2645630","2342980","","999","WWEIA Category number","2804"
"2645632","2342981","","999","WWEIA Category number","2804"
"2645633","2342981","","999","WWEIA Category description","Nuts and seeds"
"2664706","2342981","","1002","","Moisture change: 0%"
"2645635","2342982","","999","WWEIA Category description","Nuts and seeds"
"2656035","2342982","1","1001","","raw"
"2645634","2342982","","999","WWEIA Category number","2804"
"2664707","2342982","","1002","","Moisture change: 0%"
"2656036","2342982","2","1001","","with or without peanuts"
"2656041","2342983","5","1001","","sea salt"
"2656037","2342983","1","1001","","plain"
"2656039","2342983","3","1001","","roasted"
"2664708","2342983","","1002","","Moisture change: 0%"
"2645637","2342983","","999","WWEIA Category description","Nuts and seeds"
"2656040","2342983","4","1001","","not coated"
"2645636","2342983","","999","WWEIA Category number","2804"
"2656038","2342983","2","1001","","NS as to salt"
"2656044","2342984","3","1001","","not coated"
"2664709","2342984","","1002","","Moisture change: 0%"
"2645638","2342984","","999","WWEIA Category number","2804"
"2656043","2342984","2","1001","","roasted"
"2656042","2342984","1","1001","","plain"
"2645639","2342984","","999","WWEIA Category description","Nuts and seeds"
"2645640","2342985","","999","WWEIA Category number","2804"
"2645641","2342985","","999","WWEIA Category description","Nuts and seeds"
"2664710","2342985","","1002","","Moisture change: 0%"
"2656045","2342985","1","1001","","plain"
"2656047","2342985","3","1001","","not coated"
"2656046","2342985","2","1001","","roasted"
"2656051","2342986","4","1001","","roasted"
"2664711","2342986","","1002","","Moisture change: 0%"
"2656049","2342986","2","1001","","lightly salted"
